month,state,permit,handgun,long_gun,other,multiple,totals
2010-10-01,Massachusetts,7187,2805,2099,49,93,12237
2010-10-01,Michigan,15050,1301,13893,111,56,30825
2010-10-01,Minnesota,9353,5018,17640,119,214,33303
2010-10-01,Mississippi,291,3761,8297,89,253,15634
2010-10-01,Missouri,1864,11534,15056,215,756,32211
2010-10-01,Montana,621,1902,5855,38,194,10789
2010-10-01,Nebraska,2430,89,3338,10,7,6038
2010-10-01,Nevada,836,3529,2744,0,243,7817
2010-10-01,New Hampshire,1847,2570,3131,15,8,7579
2010-10-01,New Jersey,0,2122,2223,0,78,4423
2010-10-01,New Mexico,593,3322,3385,78,189,8830
2010-10-01,New York,2954,5056,16813,219,78,25138
2010-10-01,North Carolina,11691,230,11897,169,166,28544
2010-10-01,North Dakota,328,879,4913,21,66,6477
2010-10-01,Ohio,0,16955,14932,390,724,35171
2010-10-01,Oklahoma,0,6962,8168,172,548,19605
2010-10-01,Oregon,43,6053,8402,0,509,15007
2010-10-01,Pennsylvania,545,1,56795,0,105,57446
2010-10-01,Rhode Island,0,625,578,22,81,1306
2010-10-01,South Carolina,2852,4512,5403,73,180,14800
2010-10-01,South Dakota,0,1360,6299,21,95,8232
2010-10-01,Tennessee,9016,12943,12387,0,548,34894
2010-10-01,Texas,19990,25858,33053,565,1507,91997
2010-10-01,Utah,148942,1995,3593,0,125,154655
2010-10-01,Vermont,0,776,1757,18,41,2592
2010-10-01,Virginia,0,12655,12674,0,442,25771
2010-10-01,Washington,7211,9138,9407,315,410,29320
2010-10-01,West Virginia,28,4156,8515,57,326,16499
2010-10-01,Wisconsin,0,5887,15155,121,14,21543
2010-10-01,Wyoming,567,938,1922,14,53,3968
2010-09-01,Alabama,334,8294,10525,124,415,23344
2010-09-01,Alaska,0,1767,2840,60,125,5188
2010-09-01,Arizona,2018,7342,5704,133,285,17027
2010-09-01,Arkansas,2421,3619,6236,57,284,15907
2010-09-01,California,21810,18221,20434,0,0,60530
2010-09-01,Colorado,1580,9991,10435,0,1427,23433
2010-09-01,Connecticut,6692,3678,3328,37,0,13743
2010-09-01,Delaware,0,717,808,18,28,1571
2010-09-01,Florida,1,25405,13802,0,1239,42666
2010-09-01,Georgia,6189,6953,7373,93,323,24281
2010-09-01,Hawaii,873,0,0,0,0,874
2010-09-01,Idaho,707,1886,4020,37,131,8017
2010-09-01,Illinois,40568,8469,9115,0,465,58617
2010-09-01,Indiana,9235,8301,8792,167,293,27346
2010-09-01,Iowa,6080,35,3312,11,5,9588
2010-09-01,Kansas,526,4118,5348,89,301,11262
2010-09-01,Kentucky,153331,6340,7758,78,514,172165
2010-09-01,Louisiana,0,8185,13822,155,456,24914
2010-09-01,Maine,0,2072,4309,45,118,6817
2010-09-01,Maryland,0,2859,3701,14,13,6809
2010-09-01,Massachusetts,6323,2501,1839,71,84,10818
2010-09-01,Michigan,15398,1213,12889,118,48,30062
2010-09-01,Minnesota,10127,4832,15363,116,210,31519
2010-09-01,Mississippi,329,3556,6433,56,238,13250
2010-09-01,Missouri,1613,11250,11432,194,530,27317
2010-09-01,Montana,677,2109,4679,23,179,9441
2010-09-01,Nebraska,2128,65,2418,6,5,4768
2010-09-01,Nevada,1084,3393,2757,0,230,7908
2010-09-01,New Hampshire,2026,2321,2615,8,5,6987
2010-09-01,New Jersey,0,2033,1972,0,71,4078
2010-09-01,New Mexico,817,3302,3324,69,179,8743
2010-09-01,New York,2377,4967,14319,274,68,22021
2010-09-01,North Carolina,12189,207,9925,162,133,26711
2010-09-01,North Dakota,338,818,3270,16,46,4733
2010-09-01,Ohio,0,14875,12466,296,647,30234
2010-09-01,Oklahoma,0,6721,6944,166,556,17862
2010-09-01,Oregon,25,6389,9154,0,467,16035
2010-09-01,Pennsylvania,173,0,51739,0,90,52002
2010-09-01,Rhode Island,0,588,506,6,78,1178
2010-09-01,South Carolina,3600,4892,5055,53,184,15413
2010-09-01,South Dakota,0,1362,4227,20,75,6051
2010-09-01,Tennessee,8508,12033,10387,0,508,31436
2010-09-01,Texas,8238,24093,34038,529,1437,78300
2010-09-01,Utah,32826,2045,3423,0,118,38412
2010-09-01,Vermont,0,849,1451,11,33,2344
2010-09-01,Virginia,0,11106,10776,0,432,22314
2010-09-01,Washington,7721,8816,9005,284,379,28670
2010-09-01,West Virginia,9,3630,6102,48,300,13298
2010-09-01,Wisconsin,0,5199,12920,120,13,18610
2010-09-01,Wyoming,558,1120,2036,21,75,4332
2010-08-01,Alabama,383,9180,10361,142,457,23813
2010-08-01,Alaska,0,1998,3168,67,103,5735
2010-08-01,Arizona,2045,7333,5615,147,298,16826
2010-08-01,Arkansas,2934,3431,4670,50,270,13877
2010-08-01,California,24503,18686,22110,0,0,65506
2010-08-01,Colorado,1478,11216,10872,0,1732,25298
2010-08-01,Connecticut,7107,3786,3259,28,0,14183
2010-08-01,Delaware,0,698,687,19,14,1418
2010-08-01,Florida,1,25610,13532,0,1243,42301
2010-08-01,Georgia,6842,7000,6602,85,299,23723
2010-08-01,Hawaii,874,0,0,0,0,874
2010-08-01,Idaho,651,1763,3249,23,122,6798
2010-08-01,Illinois,41787,8621,8960,0,370,59738
2010-08-01,Indiana,9850,9467,8859,218,367,29281
2010-08-01,Iowa,5056,40,2496,6,0,7723
2010-08-01,Kansas,4,4222,4949,108,241,10317
2010-08-01,Kentucky,164916,5882,6494,75,421,181135
2010-08-01,Louisiana,0,7036,9750,111,304,19062
2010-08-01,Maine,0,1751,3005,45,94,5119
2010-08-01,Maryland,1,3378,3256,13,16,6823
2010-08-01,Massachusetts,5025,2805,1673,62,104,9673
2010-08-01,Michigan,14887,1266,9877,93,49,26506
2010-08-01,Minnesota,8807,4782,10143,97,187,24702
2010-08-01,Mississippi,286,3999,5824,71,248,12666
2010-08-01,Missouri,1946,11357,10602,211,473,26607
2010-08-01,Montana,627,2443,3940,50,167,8707
2010-08-01,Nebraska,1939,51,2127,10,1,4228
2010-08-01,Nevada,1045,3608,2911,0,217,8228
2010-08-01,New Hampshire,1768,2247,2050,11,1,6093
2010-08-01,New Jersey,0,1975,1746,0,80,3801
2010-08-01,New Mexico,989,3488,3155,96,198,8914
2010-08-01,New York,2744,4713,10271,182,89,18015
2010-08-01,North Carolina,13321,223,9248,169,127,26494
2010-08-01,North Dakota,239,805,2342,14,47,3629
2010-08-01,Ohio,0,14235,11330,380,570,28258
2010-08-01,Oklahoma,0,7200,6992,161,501,17819
2010-08-01,Oregon,28,6148,6995,0,481,13652
2010-08-01,Pennsylvania,159,0,47082,0,121,47362
2010-08-01,Rhode Island,0,586,479,19,67,1151
2010-08-01,South Carolina,4549,4466,4578,55,157,15262
2010-08-01,South Dakota,0,1270,3064,13,81,4761
2010-08-01,Tennessee,7305,12546,10049,0,519,30419
2010-08-01,Texas,13656,25618,30875,598,1420,81327
2010-08-01,Utah,8398,1873,2778,0,130,13179
2010-08-01,Vermont,0,693,964,8,33,1698
2010-08-01,Virginia,0,11857,10207,0,516,22580
2010-08-01,Washington,6587,9030,7578,276,354,26001
2010-08-01,West Virginia,1,3601,4766,41,268,11116
2010-08-01,Wisconsin,0,5110,9711,94,5,15192
2010-08-01,Wyoming,520,1160,1636,16,77,3804
2010-07-01,Alabama,363,8451,7714,135,379,20513
2010-07-01,Alaska,0,2193,2355,44,134,5129
2010-07-01,Arizona,1789,6933,4405,177,290,14910
2010-07-01,Arkansas,2526,3377,3587,60,221,12316
2010-07-01,California,24115,19019,19505,0,0,62682
2010-07-01,Colorado,1727,9883,8632,0,1607,21849
2010-07-01,Connecticut,6785,3522,2507,32,0,12848
2010-07-01,Delaware,0,680,557,14,21,1272
2010-07-01,Florida,0,25729,12007,0,1186,40949
2010-07-01,Georgia,7185,6734,4676,99,309,21897
2010-07-01,Hawaii,783,0,0,0,0,783
2010-07-01,Idaho,784,1638,2511,44,91,5973
2010-07-01,Illinois,34727,7950,6957,0,488,50122
2010-07-01,Indiana,9258,7672,6279,150,251,24070
2010-07-01,Iowa,5048,50,1700,5,1,6921
2010-07-01,Kansas,0,3951,3402,83,201,8428
2010-07-01,Kentucky,204102,5885,5426,93,398,219640
2010-07-01,Louisiana,0,6805,6112,142,286,15351
2010-07-01,Maine,0,1583,2207,33,90,4143
2010-07-01,Maryland,0,3147,2703,16,14,6047
2010-07-01,Massachusetts,3789,2412,1491,69,81,7845
2010-07-01,Michigan,13411,1264,6504,82,50,21625
2010-07-01,Minnesota,8077,4091,6283,100,142,19268
2010-07-01,Mississippi,307,3685,3750,57,223,10321
2010-07-01,Missouri,1853,10845,7545,208,449,22889
2010-07-01,Montana,563,1957,2960,36,173,7058
2010-07-01,Nebraska,1729,79,1348,5,4,3252
2010-07-01,Nevada,1194,3329,2336,0,216,7500
2010-07-01,New Hampshire,1393,2152,2137,8,4,5711
2010-07-01,New Jersey,0,2107,1547,0,73,3728
2010-07-01,New Mexico,1597,3225,2778,64,185,8829
2010-07-01,New York,2162,4496,8367,162,72,15277
2010-07-01,North Carolina,11000,240,7092,152,153,22358
2010-07-01,North Dakota,208,676,1728,12,38,2818
2010-07-01,Ohio,0,14141,9700,291,553,26464
2010-07-01,Oklahoma,0,6836,5338,159,500,15970
2010-07-01,Oregon,11,5966,5944,0,443,12364
2010-07-01,Pennsylvania,253,2,42637,0,162,43054
2010-07-01,Rhode Island,0,543,375,18,54,990
2010-07-01,South Carolina,3977,4637,3180,51,134,13501
2010-07-01,South Dakota,0,1185,2234,17,62,3810
2010-07-01,Tennessee,6529,12405,8038,0,473,27459
2010-07-01,Texas,9270,25133,21903,559,1370,67262
2010-07-01,Utah,61482,1906,2291,0,106,65785
2010-07-01,Vermont,0,680,800,22,21,1523
2010-07-01,Virginia,0,12207,8592,0,473,21272
2010-07-01,Washington,6085,8360,6550,280,382,23826
2010-07-01,West Virginia,10,3387,3690,55,282,10050
2010-07-01,Wisconsin,0,4188,6434,67,10,10964
2010-07-01,Wyoming,496,1023,1294,13,52,3265
2010-06-01,Alabama,352,8251,6608,153,362,18801
2010-06-01,Alaska,0,2316,2236,64,97,5126
2010-06-01,Arizona,1632,6144,4484,167,234,13846
2010-06-01,Arkansas,3561,3409,3134,33,213,12677
2010-06-01,California,25276,17778,18802,0,0,61889
2010-06-01,Colorado,1289,9795,8378,0,1810,21273
2010-06-01,Connecticut,7753,3644,2989,29,0,14432
2010-06-01,Delaware,0,645,524,19,34,1222
2010-06-01,Florida,0,24424,11565,0,1239,39190
2010-06-01,Georgia,7720,6093,4332,87,258,21083
2010-06-01,Hawaii,895,0,0,0,0,895
2010-06-01,Idaho,1134,1681,2762,28,106,6472
2010-06-01,Illinois,37457,7818,6701,1,392,52369
2010-06-01,Indiana,10706,7950,6307,228,304,25869
2010-06-01,Iowa,5742,54,1938,9,2,7847
2010-06-01,Kansas,0,3638,3443,91,181,8099
2010-06-01,Kentucky,202592,5223,4634,90,399,216147
2010-06-01,Louisiana,0,6170,5091,131,240,13340
2010-06-01,Maine,0,1796,2188,28,95,4308
2010-06-01,Maryland,0,2898,2663,16,10,5753
2010-06-01,Massachusetts,3951,2387,1464,80,75,7959
2010-06-01,Michigan,14411,1312,6790,98,40,22964
2010-06-01,Minnesota,9446,4255,6687,96,157,21173
2010-06-01,Mississippi,338,3282,3117,57,189,9040
2010-06-01,Missouri,2167,11293,7782,200,478,23624
2010-06-01,Montana,610,1979,3358,43,158,7421
2010-06-01,Nebraska,1978,66,1473,8,8,3627
2010-06-01,Nevada,1043,3399,2595,0,231,7610
2010-06-01,New Hampshire,1666,2075,1890,14,7,5666
2010-06-01,New Jersey,0,2159,1552,0,76,3787
2010-06-01,New Mexico,716,3141,2767,71,240,7867
2010-06-01,New York,2512,5010,8535,212,69,16345
2010-06-01,North Carolina,10766,226,6657,166,120,21312
2010-06-01,North Dakota,518,686,1741,16,36,3154
2010-06-01,Ohio,0,12808,8904,259,513,23934
2010-06-01,Oklahoma,0,6406,4550,158,450,14331
2010-06-01,Oregon,20,6223,6549,0,444,13236
2010-06-01,Pennsylvania,157,0,42880,0,116,43153
2010-06-01,Rhode Island,0,531,433,15,65,1044
2010-06-01,South Carolina,5660,4560,2818,49,132,14532
2010-06-01,South Dakota,0,1177,2174,15,76,3696
2010-06-01,Tennessee,7089,11699,6858,0,453,26099
2010-06-01,Texas,6675,24420,19503,549,1220,60337
2010-06-01,Utah,12848,1910,2565,0,114,17437
2010-06-01,Vermont,0,684,716,8,25,1433
2010-06-01,Virginia,0,9347,6917,0,388,16652
2010-06-01,Washington,5811,9015,7126,274,372,24456
2010-06-01,West Virginia,60,3599,3615,64,222,9774
2010-06-01,Wisconsin,0,4254,6869,89,3,11437
2010-06-01,Wyoming,666,1156,1439,18,46,3668
2010-05-01,Alabama,336,8028,6946,150,371,18752
2010-05-01,Alaska,0,2298,2552,39,118,5385
2010-05-01,Arizona,1417,7261,4744,143,288,15048
2010-05-01,Arkansas,2477,3353,3225,41,167,11251
2010-05-01,California,28855,19464,20997,0,0,69344
2010-05-01,Colorado,1390,10056,8534,0,1595,21575
2010-05-01,Connecticut,7571,3574,2706,34,0,13890
2010-05-01,Delaware,0,640,541,20,26,1227
2010-05-01,Florida,1,25428,11640,0,1107,39988
2010-05-01,Georgia,7742,6477,4553,74,228,21440
2010-05-01,Hawaii,787,0,0,0,0,787
2010-05-01,Idaho,1298,1868,2970,39,111,7017
2010-05-01,Illinois,29322,8304,7071,0,312,45009
2010-05-01,Indiana,10016,7761,6257,216,278,24879
2010-05-01,Iowa,5685,44,1732,12,3,7568
2010-05-01,Kansas,0,3782,3634,102,228,8360
2010-05-01,Kentucky,199991,5486,5056,79,341,213810
2010-05-01,Louisiana,0,6047,4511,146,208,12402
2010-05-01,Maine,0,1685,2206,32,88,4219
2010-05-01,Maryland,0,3220,2724,16,3,6097
2010-05-01,Massachusetts,3822,2501,1443,79,81,7926
2010-05-01,Michigan,15675,1552,7455,115,36,25102
2010-05-01,Minnesota,8515,4672,6238,112,174,20172
2010-05-01,Mississippi,291,3540,3054,71,180,9100
2010-05-01,Missouri,2360,10851,7698,194,428,23067
2010-05-01,Montana,650,1977,3426,44,144,7361
2010-05-01,Nebraska,2000,100,1387,4,1,3567
2010-05-01,Nevada,1247,3919,2883,0,282,8692
2010-05-01,New Hampshire,1787,2021,1857,16,6,5694
2010-05-01,New Jersey,0,2189,1646,0,77,3913
2010-05-01,New Mexico,486,3385,2792,92,168,7727
2010-05-01,New York,1955,4774,8957,224,73,16001
2010-05-01,North Carolina,10430,206,7040,150,118,20806
2010-05-01,North Dakota,478,744,1874,20,30,3279
2010-05-01,Ohio,0,14214,9410,332,515,25857
2010-05-01,Oklahoma,0,7131,4952,160,461,15202
2010-05-01,Oregon,11,6477,7125,0,450,14063
2010-05-01,Pennsylvania,178,0,41483,0,118,41779
2010-05-01,Rhode Island,0,569,393,23,67,1052
2010-05-01,South Carolina,4710,4641,2845,58,155,13570
2010-05-01,South Dakota,0,1309,2218,33,79,3889
2010-05-01,Tennessee,4639,11886,6961,0,418,23904
2010-05-01,Texas,8015,24476,19923,557,1190,61789
2010-05-01,Utah,13326,2192,2682,0,108,18308
2010-05-01,Vermont,0,761,826,16,35,1638
2010-05-01,Virginia,0,15652,11525,0,546,27723
2010-05-01,Washington,5904,9214,7521,321,304,24989
2010-05-01,West Virginia,1,3498,3594,36,219,9350
2010-05-01,Wisconsin,0,4439,6821,105,3,11567
2010-05-01,Wyoming,617,1193,1687,42,65,3911
2010-04-01,Alabama,396,8727,8095,131,394,20791
2010-04-01,Alaska,0,2650,3136,64,135,6411
2010-04-01,Arizona,1905,7787,5097,198,309,16578
2010-04-01,Arkansas,4303,3865,3833,45,197,14563
2010-04-01,California,26930,26170,27650,0,0,80750
2010-04-01,Colorado,0,10998,9403,0,3208,23609
2010-04-01,Connecticut,8726,3994,3098,97,0,15922
2010-04-01,Delaware,0,772,626,17,24,1439
2010-04-01,Florida,1,26817,12952,0,1207,42794
2010-04-01,Georgia,9061,7215,4897,95,277,24065
2010-04-01,Hawaii,963,0,0,0,0,963
2010-04-01,Idaho,1723,1982,3133,44,89,7814
2010-04-01,Illinois,36904,8557,8005,0,463,53929
2010-04-01,Indiana,8696,8149,7473,227,273,25232
2010-04-01,Iowa,7121,37,2442,13,5,9720
2010-04-01,Kansas,0,4268,4182,107,262,9529
2010-04-01,Kentucky,194706,6274,6352,104,440,211261
2010-04-01,Louisiana,0,6363,4992,114,284,13373
2010-04-01,Maine,0,2078,2575,49,140,5073
2010-04-01,Maryland,0,3671,3136,17,12,6992
2010-04-01,Massachusetts,4027,2791,1778,71,81,8748
2010-04-01,Michigan,18361,1636,8860,143,63,29383
2010-04-01,Minnesota,10913,5514,9001,141,211,26351
2010-04-01,Mississippi,325,3883,3256,59,197,9702
2010-04-01,Missouri,2635,11550,9599,199,520,26289
2010-04-01,Montana,906,2172,3824,65,182,8367
2010-04-01,Nebraska,2305,87,1637,5,1,4141
2010-04-01,Nevada,1187,4284,3138,0,259,9294
2010-04-01,New Hampshire,1886,2592,2392,17,13,6911
2010-04-01,New Jersey,0,2322,1820,0,73,4215
2010-04-01,New Mexico,698,3469,3251,75,181,8599
2010-04-01,New York,2670,5313,11554,270,84,19906
2010-04-01,North Carolina,12280,203,7514,169,148,23378
2010-04-01,North Dakota,608,888,2004,16,38,3726
2010-04-01,Ohio,1,17333,11342,329,635,31312
2010-04-01,Oklahoma,0,8038,6220,235,513,17750
2010-04-01,Oregon,35,7445,8065,0,486,16031
2010-04-01,Pennsylvania,211,1,49644,0,393,50249
2010-04-01,Rhode Island,0,633,483,19,64,1199
2010-04-01,South Carolina,4330,5313,3336,60,152,14441
2010-04-01,South Dakota,0,1396,2785,19,88,4561
2010-04-01,Tennessee,9391,12533,8066,0,463,30453
2010-04-01,Texas,9221,24481,21343,595,1232,65012
2010-04-01,Utah,103873,2379,2996,0,143,109391
2010-04-01,Vermont,0,830,1181,11,31,2053
2010-04-01,Virginia,0,25259,18158,0,720,44137
2010-04-01,Washington,6830,10384,7986,347,369,27816
2010-04-01,West Virginia,0,3927,4534,53,263,11180
2010-04-01,Wisconsin,0,5414,10701,108,7,16471
2010-04-01,Wyoming,532,1295,1700,38,82,4013
2010-03-01,Alabama,460,11242,10951,179,468,26403
2010-03-01,Alaska,0,2297,2735,81,124,5577
2010-03-01,Arizona,2988,7463,5783,180,330,18142
2010-03-01,Arkansas,3458,5632,5082,60,261,16781
2010-03-01,California,25069,23487,25449,0,0,74011
2010-03-01,Colorado,0,12245,11297,0,3239,26781
2010-03-01,Connecticut,10516,4842,3959,58,0,19380
2010-03-01,Delaware,0,1024,790,29,35,1878
2010-03-01,Florida,0,32241,16265,0,1461,51836
2010-03-01,Georgia,11603,10166,7367,144,384,32199
2010-03-01,Hawaii,1054,0,0,0,0,1055
2010-03-01,Idaho,2155,2240,3694,55,144,9051
2010-03-01,Illinois,42135,11425,11398,0,671,65629
2010-03-01,Indiana,8505,12071,10378,386,421,32174
2010-03-01,Iowa,9436,73,4220,12,5,13878
2010-03-01,Kansas,0,6180,5547,155,269,12889
2010-03-01,Kentucky,190528,8521,8143,126,471,211068
2010-03-01,Louisiana,0,8470,7264,199,335,18069
2010-03-01,Maine,0,2495,3053,43,136,5941
2010-03-01,Maryland,0,4343,3889,22,11,8437
2010-03-01,Massachusetts,4302,3401,2105,109,101,10018
2010-03-01,Michigan,23107,2199,11678,161,55,37529
2010-03-01,Minnesota,11784,6581,10129,156,246,29495
2010-03-01,Mississippi,453,5106,5257,104,234,13284
2010-03-01,Missouri,3096,15617,12253,341,550,33666
2010-03-01,Montana,891,2383,4352,46,173,9108
2010-03-01,Nebraska,3099,62,2201,8,7,5480
2010-03-01,Nevada,1509,4820,3390,0,249,10375
2010-03-01,New Hampshire,2525,2791,2354,17,7,7705
2010-03-01,New Jersey,0,2707,2159,0,80,4949
2010-03-01,New Mexico,464,4443,4068,115,240,10359
2010-03-01,New York,2975,6093,12810,380,91,22365
2010-03-01,North Carolina,16819,281,9850,213,136,30488
2010-03-01,North Dakota,366,1108,2342,21,49,4035
2010-03-01,Ohio,0,21508,14073,456,710,38472
2010-03-01,Oklahoma,0,8887,7274,257,513,19616
2010-03-01,Oregon,143,8050,9568,0,661,18422
2010-03-01,Pennsylvania,201,1,65524,0,144,65871
2010-03-01,Rhode Island,0,803,636,23,80,1542
2010-03-01,South Carolina,4648,7391,4645,89,214,18306
2010-03-01,South Dakota,0,1715,3283,32,97,5388
2010-03-01,Tennessee,16223,15605,10938,0,574,43340
2010-03-01,Texas,9945,31512,25440,765,1454,77795
2010-03-01,Utah,10775,2762,3486,0,150,17173
2010-03-01,Vermont,0,1081,1495,14,40,2630
2010-03-01,Virginia,0,18718,11119,0,379,30216
2010-03-01,Washington,8286,11607,9443,439,371,32149
2010-03-01,West Virginia,6,5216,5857,113,345,13794
2010-03-01,Wisconsin,1,6911,14209,163,16,21554
2010-03-01,Wyoming,563,1473,1934,34,84,4382
2010-02-01,Alabama,408,13055,11229,222,613,30456
2010-02-01,Alaska,0,1934,2104,78,117,4649
2010-02-01,Arizona,2665,8329,6312,196,385,19737
2010-02-01,Arkansas,1346,6346,6412,61,455,18988
2010-02-01,California,23478,19706,21016,0,0,64271
2010-02-01,Colorado,0,11557,10569,0,2882,25008
2010-02-01,Connecticut,7349,4327,3223,22,0,14929
2010-02-01,Delaware,0,726,627,14,20,1387
2010-02-01,Florida,1,30890,16415,0,1268,50797
2010-02-01,Georgia,10026,12525,8331,121,519,35867
2010-02-01,Hawaii,829,0,0,0,0,829
2010-02-01,Idaho,1703,2150,3451,43,159,8724
2010-02-01,Illinois,35197,9998,10190,0,609,55994
2010-02-01,Indiana,7970,11285,9441,302,381,30162
2010-02-01,Iowa,7164,61,3259,20,5,10673
2010-02-01,Kansas,0,5920,5742,135,365,13308
2010-02-01,Kentucky,185467,9886,9557,138,811,211077
2010-02-01,Louisiana,0,9146,7329,207,373,19631
2010-02-01,Maine,0,2053,2462,37,116,4916
2010-02-01,Maryland,0,3322,3343,35,21,6974
2010-02-01,Massachusetts,3566,2858,1628,160,87,8302
2010-02-01,Michigan,18936,2017,10098,155,50,31742
2010-02-01,Minnesota,7983,4957,7188,141,172,21210
2010-02-01,Mississippi,310,6188,5762,84,345,16277
2010-02-01,Missouri,1456,16080,12779,283,656,34082
2010-02-01,Montana,725,2132,3558,41,241,8525
2010-02-01,Nebraska,2578,23,1864,8,2,4620
2010-02-01,Nevada,1042,4013,3119,0,288,8959
2010-02-01,New Hampshire,1735,2452,2150,18,5,6377
2010-02-01,New Jersey,0,1915,1675,0,65,3655
2010-02-01,New Mexico,473,4232,3940,95,219,10513
2010-02-01,New York,2474,4702,10776,272,62,18302
2010-02-01,North Carolina,14598,325,11629,208,272,32128
2010-02-01,North Dakota,183,868,1943,20,36,3253
2010-02-01,Ohio,0,18528,12089,408,813,34190
2010-02-01,Oklahoma,0,10593,8169,262,771,24308
2010-02-01,Oregon,71,7376,8846,0,627,16920
2010-02-01,Pennsylvania,135,0,47152,0,65,47352
2010-02-01,Rhode Island,0,717,499,16,84,1316
2010-02-01,South Carolina,3329,9261,5147,98,278,20358
2010-02-01,South Dakota,0,1518,2978,34,96,5010
2010-02-01,Tennessee,15683,18309,12832,0,738,47562
2010-02-01,Texas,7572,36493,27823,939,2012,87849
2010-02-01,Utah,15950,2861,3624,0,187,22622
2010-02-01,Vermont,0,989,1194,19,32,2234
2010-02-01,Virginia,0,14130,11132,0,358,25620
2010-02-01,Washington,6674,11162,9260,386,440,30358
2010-02-01,West Virginia,4,4859,5705,95,399,14737
2010-02-01,Wisconsin,0,5615,9841,147,7,16017
2010-02-01,Wyoming,407,1330,1680,34,90,4013
2010-01-01,Alabama,397,9404,10081,153,517,24397
2010-01-01,Alaska,0,1532,1812,67,110,3821
2010-01-01,Arizona,2211,6479,5178,201,284,15687
2010-01-01,Arkansas,1841,3783,5039,55,272,13506
2010-01-01,California,24653,18280,20059,0,0,63048
2010-01-01,Colorado,0,10471,10141,0,3653,24265
2010-01-01,Connecticut,7855,4147,3316,20,0,15346
2010-01-01,Delaware,0,785,792,12,49,1638
2010-01-01,Florida,0,27038,15924,0,1303,46404
2010-01-01,Georgia,9881,8603,7074,123,403,29217
2010-01-01,Hawaii,826,0,0,0,0,826
2010-01-01,Idaho,1761,1731,2693,33,118,7252
2010-01-01,Illinois,39777,8799,9303,0,464,58343
2010-01-01,Indiana,7459,9948,8614,294,366,27193
2010-01-01,Iowa,7530,36,2748,16,4,10429
2010-01-01,Kansas,0,5077,5286,144,279,11571
2010-01-01,Kentucky,183423,7133,7283,107,531,201899
2010-01-01,Louisiana,0,6607,7589,131,305,16562
2010-01-01,Maine,0,1590,2036,34,77,3949
2010-01-01,Maryland,0,3474,3364,20,9,7055
2010-01-01,Massachusetts,3744,3060,1890,113,74,8882
2010-01-01,Michigan,15231,1901,8441,129,53,26082
2010-01-01,Minnesota,8686,4478,6191,161,163,20181
2010-01-01,Mississippi,280,3800,5394,59,242,12266
2010-01-01,Missouri,989,12126,10374,270,464,26169
2010-01-01,Montana,592,1596,3017,40,177,6771
2010-01-01,Nebraska,2149,12,1800,5,1,4060
